stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
BEMZ4,"Belges - Montbazon",,47.23557564,-1.54111728,,,0,BEMZ,1
BENA1,"Beaulieu",,47.20413742,-1.53712374,,,0,BENA,1
BENA2,"Beaulieu",,47.20392229,-1.53712006,,,0,BENA,1
BENA3,"Beaulieu",,47.20343219,-1.53479299,,,0,BENA,1
BENA4,"Beaulieu",,47.20367910,-1.53398488,,,0,BENA,1
BENA5,"Beaulieu",,47.20384061,-1.53719212,,,0,BENA,2
BEOC1,"Belloc",,47.20369686,-1.61457739,,,0,BEOC,2
BEOC2,"Belloc",,47.20304070,-1.61469547,,,0,BEOC,2
BESS1,"Bessonneau",,47.21481928,-1.71374676,,,0,BESS,1
BESS2,"Bessonneau",,47.21460857,-1.71343733,,,0,BESS,1
BETO1,"Belle Etoile",,47.28067138,-1.45204812,,,0,BETO,2
BETO2,"Belle Etoile",,47.28017629,-1.45154719,,,0,BETO,2
BEVA1,"Beauvaiserie",,47.13621359,-1.65438146,,,0,BEVA,1
BEVA2,"Beauvaiserie",,47.13621691,-1.65415599,,,0,BEVA,2
BGAR1,"Bonne Garde",,47.19697742,-1.53124590,,,0,BGAR,1
BGAR2,"Bonne Garde",,47.19676835,-1.53124929,,,0,BGAR,1
BGAR3,"Bonne Garde",,47.19683847,-1.53141425,,,0,BGAR,2
BGCY1,"Beaugency",,47.20326100,-1.48995930,,,0,BGCY,1
BGCY2,"Beaugency",,47.20380425,-1.49017127,,,0,BGCY,1
BGLA1,"Basse-Goulaine",,47.21121971,-1.46654080,,,0,BGLA,2
BGLA2,"Basse-Goulaine",,47.21116426,-1.46669282,,,0,BGLA,2
BGLA3,"Basse-Goulaine",,47.21091015,-1.46486801,,,0,BGLA,1
BGLA4,"Basse-Goulaine",,47.21063099,-1.46456666,,,0,BGLA,1
BGLA5,"Basse-Goulaine",,47.21052447,-1.46610281,,,0,BGLA,1
BGLA6,"Basse-Goulaine",,47.21038041,-1.46601988,,,0,BGLA,1
BGN71,"Bourgonnière",,47.21013589,-1.65526900,,,0,BGNN,2
BGN72,"Bourgonnière",,47.21021852,-1.65540603,,,0,BGNN,2
BGNN1,"Bourgonnière",,47.20663637,-1.65543088,,,0,BGNN,1
BGNN2,"Bourgonnière",,47.20651551,-1.65553950,,,0,BGNN,1
BGOG1,"Bourgogne",,47.24662354,-1.58914781,,,0,BGOG,1
BGOG2,"Bourgogne",,47.24632953,-1.58926511,,,0,BGOG,1
BGRI1,"Bougrière",,47.25507757,-1.47173084,,,0,BGRI,1
BGRI2,"Bougrière",,47.25498851,-1.47205520,,,0,BGRI,1
BGSH1,"Bergerie",,47.23790320,-1.62823214,,,0,BGSH,1
BGSH2,"Bergerie",,47.23715196,-1.62867898,,,0,BGSH,1
BGTT1,"Bergeronnettes",,47.23955537,-1.60123371,,,0,BGTT,2
BGTT2,"Bergeronnettes",,47.23926890,-1.60033844,,,0,BGTT,2
BGUT1,"Louis Breguet",,47.27199953,-1.46598322,,,0,BGUT,1
BGUT2,"Louis Breguet",,47.27203993,-1.46612371,,,0,BGUT,1
BGVI1,"Bougainville",,47.19896695,-1.58355473,,,0,BGVI,2
BGVI2,"Bougainville",,47.19879349,-1.58335833,,,0,BGVI,2
BHAR1,"Bois Hardy",,47.19827391,-1.60052333,,,0,BHAR,1
BHAR2,"Bois Hardy",,47.19811296,-1.59998818,,,0,BHAR,1
BHLR1,"Basse Hillière",,47.28666297,-1.42686512,,,0,BHLR,2
BIAN1,"Aristide Briand",,47.29640882,-1.49497411,,,0,BIAN,1
BIAN2,"Aristide Briand",,47.29633848,-1.49513984,,,0,BIAN,1
BIEE3,"Belle Île",,47.22367131,-1.73159006,,,0,BIEE,1
BIEE4,"Belle Île",,47.22296478,-1.73060417,,,0,BIEE,1
BIGN1,"Bignons",,47.19971340,-1.49351005,,,0,BIGN,2
BIGN2,"Bignons",,47.19978782,-1.49349292,,,0,BIGN,2
BILE1,"Basse Île",,47.19595403,-1.56211354,,,0,BILE,2
BILE2,"Basse Île",,47.19567766,-1.56322716,,,0,BILE,2
BIND1,"Basse-Indre",,47.19790424,-1.67266647,,,0,BIND,1
BIND2,"Basse-Indre",,47.19753482,-1.67207450,,,0,BIND,1
BIND3,"Basse-Indre",,47.19769509,-1.67303405,,,0,BIND,1
BIOT1,"Bigeottière",,47.25603225,-1.61950520,,,0,BIOT,2
BIOT2,"Bigeottière",,47.25586264,-1.61925055,,,0,BIOT,2
BISS1,"Bossis",,47.21255094,-1.71290745,,,0,BISS,2
BISS2,"Bossis",,47.21246947,-1.71217554,,,0,BISS,2
BJLI1,"Bois Jaulin",,47.17754085,-1.63699569,,,0,BJLI,1
BJLI2,"Bois Jaulin",,47.17755150,-1.63676530,,,0,BJLI,1
BJO58,"Beaujoire",,47.25862952,-1.52579264,,,0,BJOI,1
BJO59,"Beaujoire",,47.25895796,-1.52674242,,,0,BJOI,1
BJOI1,"Beaujoire",,47.25883728,-1.52491336,,,0,BJOI,1
BJOI2,"Beaujoire",,47.25875474,-1.52423138,,,0,BJOI,1
BJOI6,"Beaujoire",,47.25951350,-1.52782240,,,0,BJOI,1
BJOI7,"Beaujoire",,47.25918958,-1.52783999,,,0,BJOI,1
BLCH1,"Blancho",,47.21315742,-1.73496006,,,0,BLCH,2
BLCH2,"Blancho",,47.21327000,-1.73462888,,,0,BLCH,2
BLDR1,"Boulodrome",,47.25761056,-1.51532641,,,0,BLDR,1
BLDR2,"Boulodrome",,47.25832859,-1.51421400,,,0,BLDR,1
BLEM1,"Belem",,47.26560128,-1.45299493,,,0,BLEM,2
BLEM2,"Belem",,47.26545496,-1.45295281,,,0,BLEM,2
BLGO1,"Berligout",,47.21575891,-1.67837634,,,0,BLGO,1
BLGO2,"Berligout",,47.21567439,-1.67852732,,,0,BLGO,2
BLL98,"Bellestre",,47.14840161,-1.69433808,,,0,BLL9,1
BLLE1,"Bellestre",,47.14788163,-1.69398472,,,0,BLLE,1
BLLE2,"Bellestre",,47.14839579,-1.69337248,,,0,BLLE,1
BLNO1,"Bois de La Noé",,47.14187015,-1.67156746,,,0,BLNO,2
BLNO2,"Bois de La Noé",,47.14174847,-1.67141446,,,0,BLNO,2
BLOR1,"Blordière",,47.17992969,-1.53379360,,,0,BLOR,2
BLOR2,"Blordière",,47.17999626,-1.53387635,,,0,BLOR,2
BLSL1,"Bellevue",,47.23531689,-1.47367708,,,0,BLSL,2
BLUA1,"Bélouga",,47.16573817,-1.58364735,,,0,BLUA,1
BLUA2,"Bélouga",,47.16578619,-1.58345408,,,0,BLUA,2
BLVU1,"Mendès France - Bellevue",,47.20852687,-1.61159531,,,0,BLVU,1
BLVU2,"Mendès France - Bellevue",,47.20888137,-1.61129103,,,0,BLVU,1
BLVU3,"Mendès France - Bellevue",,47.20871167,-1.61164331,,,0,BLVU,1
BLVU4,"Mendès France - Bellevue",,47.20895825,-1.61141302,,,0,BLVU,1
BLVU5,"Mendès France - Bellevue",,47.20875324,-1.61135031,,,0,BLVU,1
BLVU6,"Mendès France - Bellevue",,47.20851102,-1.61155846,,,0,BLVU,1
BLVU7,"Mendès France - Bellevue",,47.20806549,-1.61223271,,,0,BLVU,2
BLZZ1,"Berlioz",,47.23957036,-1.57159634,,,0,BLZZ,1
BLZZ3,"Berlioz",,47.23966203,-1.57149591,,,0,BLZZ,1
BNCH1,"Blanchetière",,47.28985193,-1.55586481,,,0,BNCH,2
BNCH2,"Blanchetière",,47.28957090,-1.55613290,,,0,BNCH,2
BNDA1,"Brindais",,47.13907676,-1.71821054,,,0,BNDA,2
BNDA2,"Brindais",,47.13892388,-1.71817785,,,0,BNDA,2
BNET1,"Bignonnet",,47.17550873,-1.46507941,,,0,BNET,2
BNET2,"Bignonnet",,47.17552946,-1.46518787,,,0,BNET,2
BNGL1,"Bénoni Goullin",,47.20149165,-1.55363230,,,0,BNGL,1
BNGL2,"Bénoni Goullin",,47.20166698,-1.55374813,,,0,BNGL,1
BNIE1,"Bournière",,47.25434645,-1.45535326,,,0,BNIE,2
BNLU1,"Bénélux",,47.25407764,-1.49907802,,,0,BNLU,2
BNLU2,"Bénélux",,47.25399007,-1.49916566,,,0,BNLU,2
BNNO1,"Bernanos",,47.20647696,-1.61330105,,,0,BNNO,1
BNNO2,"Bernanos",,47.20615139,-1.61383874,,,0,BNNO,1
BNON1,"Bignon",,47.24936856,-1.59798160,,,0,BNON,1
BNON2,"Bignon",,47.24906976,-1.59773739,,,0,BNON,1
BNTA1,"BN",,47.18394985,-1.49666773,,,0,BNTA,1
BNTA2,"BN",,47.18465293,-1.49632571,,,0,BNTA,1
BNVI1,"Bonneville",,47.24395702,-1.53645731,,,0,BNVI,2
BNVI2,"Bonneville",,47.24383138,-1.53639001,,,0,BNVI,2
BOCE1,"Centre de Bouguenais",,47.17922373,-1.62186914,,,0,BOCE,1
BOCE2,"Centre de Bouguenais",,47.17934886,-1.62289296,,,0,BOCE,1
BODO1,"Bourdonnières",,47.18721642,-1.52108379,,,0,BODO,1
BODO2,"Bourdonnières",,47.18747583,-1.52067972,,,0,BODO,1
BODO3,"Bourdonnières",,47.18637514,-1.52197306,,,0,BODO,1
BODO4,"Bourdonnières",,47.18636418,-1.52227349,,,0,BODO,1
BOFA1,"Bouffay",,47.21458672,-1.55207692,,,0,BOFA,1
BOFA2,"Bouffay",,47.21455616,-1.55258229,,,0,BOFA,1
BOGE1,"Bourgeonnière",,47.25324411,-1.56002385,,,0,BOGE,1
BOGE2,"Bourgeonnière",,47.25318468,-1.55951685,,,0,BOGE,1
BOGE3,"Bourgeonnière",,47.25301889,-1.56082493,,,0,BOGE,1
BOGE4,"Bourgeonnière",,47.25293096,-1.56129473,,,0,BOGE,1
BOLL1,"Bois Tillac",,47.20022964,-1.77144309,,,0,BOLL,2
BOLL2,"Bois Tillac",,47.20016610,-1.77125450,,,0,BOLL,2
BOND1,"Bonde",,47.22261219,-1.55187370,,,0,BOND,1
BOND2,"Bonde",,47.22256563,-1.55207920,,,0,BOND,1
BORL1,"Bourrelière",,47.15795527,-1.49891643,,,0,BORL,2
BORL2,"Bourrelière",,47.15832296,-1.49839610,,,0,BORL,2
BOSI1,"Boissière",,47.25527118,-1.56589299,,,0,BOSI,1
BOSI2,"Boissière",,47.25491522,-1.56584584,,,0,BOSI,1
BOSI3,"Boissière",,47.25520575,-1.56575064,,,0,BOSI,2
BOSI4,"Boissière",,47.25484157,-1.56594630,,,0,BOSI,1
BOTI1,"Boutière",,47.15798769,-1.46805706,,,0,BOTI,2
BOTI2,"Boutière",,47.15724315,-1.46807547,,,0,BOTI,2
BOUE1,"Bio Ouest Laënnec",,47.23274192,-1.64186001,,,0,BOUE,2
BOUE2,"Bio Ouest Laënnec",,47.23268993,-1.64198309,,,0,BOUE,2
BOVR1,"Bouvre",,47.17802078,-1.61243938,,,0,BOVR,2
BOVR2,"Bouvre",,47.17824984,-1.61306130,,,0,BOVR,2
BPTY1,"Boulay Paty",,47.22878936,-1.57661313,,,0,BPTY,1
BPTY2,"Boulay Paty",,47.22905066,-1.57467271,,,0,BPTY,2
BRAG1,"Bois Raguenet",,47.26658453,-1.60042526,,,0,BRAG,1
BRAG2,"Bois Raguenet",,47.26681799,-1.60036703,,,0,BRAG,1
BRBI1,"Bois Robillard",,47.23513110,-1.51975967,,,0,BRBI,1
BRBI2,"Bois Robillard",,47.23562598,-1.51988130,,,0,BRBI,1
BRCH1,"Bréchetière",,47.28467632,-1.50338034,,,0,BRCH,2
BRCH2,"Bréchetière",,47.28468489,-1.50366420,,,0,BRCH,2
BRDI1,"Briandière",,47.19051602,-1.69368571,,,0,BRDI,1
BRDI2,"Briandière",,47.18971567,-1.69200017,,,0,BRDI,2
BRET1,"Bretonnière",,47.16649341,-1.46284282,,,0,BRET,2
BRET2,"Bretonnière",,47.16632467,-1.46274369,,,0,BRET,1
BRG78,"Beauregard",,47.21084869,-1.65663742,,,0,BRGA,2
BRGA1,"Beauregard",,47.21071155,-1.65653994,,,0,BRGA,2
BRGA2,"Beauregard",,47.21007458,-1.65711631,,,0,BRGA,1
BRIN1,"Brains",,47.17077343,-1.71897431,,,0,BRIN,2
BRIN2,"Brains",,47.17073676,-1.71878793,,,0,BRIN,2
BRLA1,"Brouillard",,47.27398749,-1.51435910,,,0,BRLA,1
BRLA2,"Brouillard",,47.27314177,-1.51492672,,,0,BRLA,1
BRLN1,"Berlin",,47.21652530,-1.53620574,,,0,BRLN,1
BRLN2,"Berlin",,47.21645704,-1.53595889,,,0,BRLN,1
BRNI1,"Baronnière",,47.25961309,-1.60372735,,,0,BRNI,1
BRNI2,"Baronnière",,47.25952426,-1.60390205,,,0,BRNI,1
BROS1,"Brossais",,47.16257943,-1.58560435,,,0,BROS,2
BROS2,"Brossais",,47.16244574,-1.58558928,,,0,BROS,2
BRTA1,"Bretagne",,47.21742061,-1.55857262,,,0,BRTA,1
BRTA2,"Bretagne",,47.21705960,-1.55816827,,,0,BRTA,1
BRUN1,"Bruneau",,47.22823219,-1.56174387,,,0,BRUN,1
BRUN2,"Bruneau",,47.22795035,-1.56136898,,,0,BRUN,1
BRVI1,"Boris Vian",,47.15337232,-1.68258377,,,0,BRVI,2
BRVI2,"Boris Vian",,47.15313299,-1.68355615,,,0,BRVI,2
BSAN1,"Bobby Sands",,47.22992605,-1.65276060,,,0,BSAN,1
BSAN2,"Bobby Sands",,47.22987817,-1.65299901,,,0,BSAN,1
BSE10,"Beauséjour",,47.23790622,-1.58609440,,,0,BSEJ,1
BSE11,"Beauséjour",,47.23816869,-1.58573939,,,0,BSEJ,1
BSEJ1,"Beauséjour",,47.23828310,-1.58724746,,,0,BSEJ,1
BSEJ2,"Beauséjour",,47.23798490,-1.58679975,,,0,BSEJ,1
BSEJ3,"Beauséjour",,47.23793885,-1.58680298,,,0,BSEJ,1
BSEJ4,"Beauséjour",,47.23810287,-1.58711786,,,0,BSEJ,1
BSEJ5,"Beauséjour",,47.23826904,-1.58742232,,,0,BSEJ,1
BSEJ6,"Beauséjour",,47.23830960,-1.58713038,,,0,BSEJ,1
BSEJ7,"Beauséjour",,47.23823134,-1.58699504,,,0,BSEJ,1
BSEJ9,"Beauséjour",,47.23800196,-1.58653651,,,0,BSEJ,1
BSNI1,"Bussonnière",,47.26893398,-1.44304197,,,0,BSNI,1
BSNI2,"Bussonnière",,47.26971089,-1.44371084,,,0,BSNI,1
BSOL1,"Beau Soleil",,47.17764239,-1.64461755,,,0,BSOL,1
BSOL2,"Beau Soleil",,47.17750946,-1.64434611,,,0,BSOL,1
BSTI1,"Bastière",,47.14842367,-1.45938828,,,0,BSTI,2
BSTI2,"Bastière",,47.14901620,-1.45930881,,,0,BSTI,2
BSYS1,"Bois St-Lys",,47.30036359,-1.48189547,,,0,BSYS,1
BSYS2,"Bois St-Lys",,47.30028755,-1.48209789,,,0,BSYS,2
BTAI1,"Bretinais",,47.22180127,-1.66586241,,,0,BTAI,2
BTAI2,"Bretinais",,47.22169090,-1.66572061,,,0,BTAI,2
BTE78,"Bretéché",,47.22537064,-1.54798228,,,0,BTEC,2
BTEC1,"Bretéché",,47.22592017,-1.54749730,,,0,BTEC,1
BTEC2,"Bretéché",,47.22527984,-1.54859179,,,0,BTEC,1
BTIE1,"Bottière",,47.24020203,-1.51834929,,,0,BTIE,1
BTIE2,"Bottière",,47.24021639,-1.51810831,,,0,BTIE,1
BTLE1,"Bouteillerie",,47.22146908,-1.54348702,,,0,BTLE,1
BTLE2,"Bouteillerie",,47.22167985,-1.54279106,,,0,BTLE,1
BTRA1,"Bertrand",,47.25711247,-1.57561327,,,0,BTRA,1
BTRA2,"Bertrand",,47.25701865,-1.57577706,,,0,BTRA,1
BUGA1,"Bugallière",,47.25995025,-1.63763499,,,0,BUGA,1
BUGA2,"Bugallière",,47.25988523,-1.63790138,,,0,BUGA,1
BULA1,"Butte des Landes",,47.16037034,-1.49419704,,,0,BULA,2
BULA2,"Butte des Landes",,47.16076921,-1.49376737,,,0,BULA,2
BUON1,"Bougon",,47.17417687,-1.61064343,,,0,BUON,2
BUON3,"Bougon",,47.17432937,-1.61071412,,,0,BUON,2
BUSS1,"Buisson",,47.26059303,-1.48740624,,,0,BUSS,2
BUSS2,"Buisson",,47.25992383,-1.48759781,,,0,BUSS,2
BVDI1,"Bouvardière",,47.23847274,-1.59835826,,,0,BVDI,2
BVDI2,"Bouvardière",,47.23834642,-1.59839129,,,0,BVDI,2
BVER1,"Bouvernière",,47.23761133,-1.61162003,,,0,BVER,1
BVER2,"Bouvernière",,47.23804554,-1.61143388,,,0,BVER,1
BVOI1,"Beauvoir",,47.17850507,-1.63118339,,,0,BVOI,1
BVOI2,"Beauvoir",,47.17845634,-1.63053247,,,0,BVOI,1
BVOI3,"Beauvoir",,47.17896423,-1.62629787,,,0,BVOI,1
BVOI4,"Beauvoir",,47.17883815,-1.62666371,,,0,BVOI,1
BYCE1,"Centre de Bouaye",,47.14396084,-1.69173974,,,0,BYCE,1
BYCE2,"Centre de Bouaye",,47.14388390,-1.69167323,,,0,BYCE,1
BYGA1,"Gare de Bouaye",,47.13837338,-1.68081570,,,0,BYGA,2
BYGA2,"Gare de Bouaye",,47.13845262,-1.68081636,,,0,BYGA,2
BYTO1,"Bouaye Coteaux",,47.16440120,-1.67922749,,,0,BYTO,2
BYTO2,"Bouaye Coteaux",,47.16476681,-1.67884284,,,0,BYTO,2
BZAR1,"Buzardières",,47.20724093,-1.65960913,,,0,BZAR,1
BZAR2,"Buzardières",,47.20677407,-1.65995492,,,0,BZAR,1
CABR1,"Cabrol",,47.20324625,-1.58857707,,,0,CABR,1
CABR2,"Cabrol",,47.20420565,-1.58825492,,,0,CABR,1
CACE1,"Centre de Carquefou",,47.29715641,-1.49011230,,,0,CACE,1
CACE2,"Centre de Carquefou",,47.29708835,-1.49132271,,,0,CACE,1
CACE3,"Centre de Carquefou",,47.29654626,-1.49091319,,,0,CACE,1
CADO1,"Cadoire",,47.25669966,-1.48803124,,,0,CADO,1
CADO2,"Cadoire",,47.25675383,-1.48808142,,,0,CADO,1
CAGE1,"Chalonges",,47.27612420,-1.42938349,,,0,CAGE,2
CAHL1,"Charlière",,47.32099898,-1.55053953,,,0,CAHL,2
CAHL2,"Charlière",,47.32081726,-1.55023889,,,0,CAHL,2
CAIO1,"Caillou Blanc",,47.29863428,-1.58555213,,,0,CAIO,1
CAIO2,"Caillou Blanc",,47.29894567,-1.58529431,,,0,CAIO,1
CALI1,"Californie",,47.19187335,-1.58420984,,,0,CALI,2
CALI2,"Californie",,47.19118595,-1.58437353,,,0,CALI,2
CALI3,"Californie",,47.19085015,-1.58529498,,,0,CALI,2
CANC1,"Canclaux",,47.21386252,-1.57472693,,,0,CANC,1
CANC2,"Canclaux",,47.21382341,-1.57487080,,,0,CANC,1
CANC3,"Canclaux",,47.21487546,-1.57468334,,,0,CANC,1
CANC4,"Canclaux",,47.21534572,-1.57476002,,,0,CANC,1
CAPE1,"Capellia",,47.27975753,-1.55490185,,,0,CAPE,1
CAPE2,"Capellia",,47.27966415,-1.55494667,,,0,CAPE,1
CARQ1,"Carquefou",,47.30368950,-1.48535188,,,0,CARQ,1
CARQ2,"Carquefou",,47.30366616,-1.48556734,,,0,CARQ,1
CAST1,"Castorama",,47.25911844,-1.50830189,,,0,CAST,2
CAST2,"Castorama",,47.25895387,-1.50694333,,,0,CAST,2
CATI1,"Cartier",,47.26819144,-1.45548738,,,0,CATI,1
CATI2,"Cartier",,47.26750718,-1.45559099,,,0,CATI,2
CAUX1,"Château d'Aux",,47.18524713,-1.67385358,,,0,CAUX,1
CAUX2,"Château d'Aux",,47.18503751,-1.67423424,,,0,CAUX,1
CAUX3,"Château d'Aux",,47.18533626,-1.67452748,,,0,CAUX,1
CAUX4,"Château d'Aux",,47.18494084,-1.67447539,,,0,CAUX,1
CBAC1,"Bac de Couëron",,47.20597064,-1.75168385,,,0,CBAC,2
CBEA1,"Charbonneau",,47.30062120,-1.48850437,,,0,CBEA,1
CBEA2,"Charbonneau",,47.30061666,-1.49078782,,,0,CBEA,1
CBEA3,"Charbonneau",,47.30088416,-1.48839611,,,0,CBEA,1
CBGE1,"Chapeau Berger",,47.17100668,-1.46880907,,,0,CBGE,1
CBGE2,"Chapeau Berger",,47.17165352,-1.46880353,,,0,CBGE,1
CBGE3,"Chapeau Berger",,47.17184774,-1.46704095,,,0,CBGE,1
CBIN1,"Corbinerie",,47.16145583,-1.54220535,,,0,CBIN,1
CBIN2,"Corbinerie",,47.16159388,-1.54211763,,,0,CBIN,1
CBLE1,"Chemin Bleu",,47.17821331,-1.52495795,,,0,CBLE,1
CBLE2,"Chemin Bleu",,47.17832624,-1.52510876,,,0,CBLE,1
CBOU1,"Couëron Bougon",,47.22506648,-1.73399163,,,0,CBOU,1
CBRD1,"Claude Bernard",,47.22303706,-1.61172892,,,0,CBRD,1
CBRD2,"Claude Bernard",,47.22315508,-1.61191215,,,0,CBRD,1
CBSS1,"Cambronne",,47.20654327,-1.50634803,,,0,CBSS,1
CBSS2,"Cambronne",,47.20659509,-1.50644162,,,0,CBSS,1
CBTE1,"Choblèterie",,47.13620044,-1.46140357,,,0,CBTE,2
CBTE2,"Choblèterie",,47.13626617,-1.46181342,,,0,CBTE,2
CCAN1,"Couchant",,47.26847489,-1.59958532,,,0,CCAN,2
CCD99,"Cochardières",,47.22990981,-1.63316810,,,0,CCDI,1
CCDI1,"Cochardières",,47.22990886,-1.63316935,,,0,CCDI,1
CCDI2,"Cochardières",,47.22906827,-1.63437900,,,0,CCDI,1
CCDI3,"Cochardières",,47.22978864,-1.63414951,,,0,CCDI,2
CCHA1,"Couchant",,47.27019087,-1.51364492,,,0,CCHA,1
CCHA2,"Couchant",,47.27008073,-1.51386855,,,0,CCHA,1
CCOU1,"Champ de Courses",,47.24450208,-1.56120272,,,0,CCOU,1
CCOU2,"Champ de Courses",,47.24497900,-1.56190805,,,0,CCOU,1
CCRE1,"Chêne Creux",,47.17044546,-1.54874976,,,0,CCRE,1
CCRE2,"Chêne Creux",,47.16998240,-1.54837937,,,0,CCRE,2
CDAN1,"Chêne des Anglais",,47.26146495,-1.57350142,,,0,CDAN,1
CDAN2,"Chêne des Anglais",,47.26137337,-1.57298800,,,0,CDAN,1
CDAN3,"Chêne des Anglais",,47.26152557,-1.57306793,,,0,CDAN,1
CDAN4,"Chêne des Anglais",,47.26148801,-1.57364467,,,0,CDAN,1
CDAN5,"Chêne des Anglais",,47.26140305,-1.57453017,,,0,CDAN,1
CDAN6,"Chêne des Anglais",,47.26109011,-1.57478114,,,0,CDAN,1
CDCO1,"Cité des Congrès",,47.21369956,-1.54499751,,,0,CDCO,1
CDCO2,"Cité des Congrès",,47.21348549,-1.54493571,,,0,CDCO,1
CDMA1,"Champ de Manoeuvre",,47.27268148,-1.50071227,,,0,CDMA,1
CDMA2,"Champ de Manoeuvre",,47.27228797,-1.49989802,,,0,CDMA,2
CECE1,"Centre de La Chapelle",,47.29912390,-1.54841146,,,0,CECE,2
CECE2,"Centre de La Chapelle",,47.29898849,-1.54860815,,,0,CECE,2
CEDR1,"Cèdre",,47.29942778,-1.56023658,,,0,CEDR,2
CEDR2,"Cèdre",,47.29939649,-1.55974973,,,0,CEDR,2
CEER1,"Chapellerie",,47.28289489,-1.42313762,,,0,CEER,2
CEGA1,"Gare de La Chapelle",,47.29587527,-1.54894701,,,0,CEGA,2
CEGA2,"Gare de La Chapelle",,47.29576796,-1.54908483,,,0,CEGA,2
CELL3,"Le Cellier",,47.32675016,-1.34798953,,,0,CELL,2
CFOI1,"Champ de Foire",,47.12422059,-1.61890044,,,0,CFOI,1
CFOI2,"Champ de Foire",,47.12459673,-1.61854418,,,0,CFOI,1
CGAU1,"Cimetière Gaudinière",,47.24288044,-1.58286983,,,0,CGAU,1
CGAU2,"Cimetière Gaudinière",,47.24310302,-1.58270759,,,0,CGAU,1
CGLA1,"Chêne Gala",,47.18315742,-1.53918438,,,0,CGLA,1
CGLA2,"Chêne Gala",,47.18391435,-1.53978876,,,0,CGLA,1
CHAB1,"Chabossière",,47.21546527,-1.68240750,,,0,CHAB,1
CHAB2,"Chabossière",,47.21531225,-1.68214615,,,0,CHAB,1
CHBE1,"Chambelles",,47.23161715,-1.53061056,,,0,CHBE,1
CHBE2,"Chambelles",,47.23204950,-1.53136113,,,0,CHBE,1
CHER1,"La Cochère",,47.20269837,-1.77819246,,,0,CHER,2
CHER2,"La Cochère",,47.20269837,-1.77819246,,,0,CHER,2
CHER3,"La Cochère",,47.20040279,-1.77827764,,,0,CHER,2
CHFL1,"Champ Fleuri",,47.14377598,-1.52470273,,,0,CHFL,1
CHFL2,"Champ Fleuri",,47.14408253,-1.52565945,,,0,CHFL,1
CHGN1,"Châtaigniers",,47.22157324,-1.60183624,,,0,CHGN,1
CHGN2,"Châtaigniers",,47.22169934,-1.60183627,,,0,CHGN,1
CHGN3,"Châtaigniers",,47.22207042,-1.60278508,,,0,CHGN,1
CHGN4,"Châtaigniers",,47.22211119,-1.60293615,,,0,CHGN,1
CHIN1,"La Chesnaie",,47.28173860,-1.53740777,,,0,CHIN,1
CHIN2,"La Chesnaie",,47.28165823,-1.53757532,,,0,CHIN,1
CHLI1,"Cholière",,47.25088598,-1.60666363,,,0,CHLI,1
CHLI2,"Cholière",,47.25098754,-1.60669625,,,0,CHLI,1
CHME1,"Charmes",,47.19079150,-1.46098179,,,0,CHME,1
CHME2,"Charmes",,47.19108214,-1.46109886,,,0,CHME,2
CHNI1,"Charbonnière",,47.26367787,-1.64227057,,,0,CHNI,1
CHNI2,"Charbonnière",,47.26382351,-1.64175612,,,0,CHNI,1
CHOC1,"Chocolaterie",,47.24286169,-1.52768364,,,0,CHOC,1
CHOC2,"Chocolaterie",,47.24275571,-1.52799736,,,0,CHOC,1
CHPO1,"Champonnière",,47.16402559,-1.50604908,,,0,CHPO,2
CHPO2,"Champonnière",,47.16351310,-1.50567160,,,0,CHPO,2
CHRE1,"Chalâtres",,47.23183910,-1.53781442,,,0,CHRE,1
CHRE2,"Chalâtres",,47.23101296,-1.53875948,,,0,CHRE,1
CHSS1,"Chaussée",,47.17664759,-1.52099199,,,0,CHSS,1
CHSS2,"Chaussée",,47.17722856,-1.52203905,,,0,CHSS,1
CHTE1,"Châtelets",,47.19687031,-1.54051439,,,0,CHTE,2
CHTE2,"Châtelets",,47.19715591,-1.54056547,,,0,CHTE,2
CHVE1,"Chauvais",,47.33738693,-1.57165015,,,0,CHVE,2
CHVE2,"Chauvais",,47.33676798,-1.57359879,,,0,CHVE,2
CHZY1,"Chanzy",,47.22413498,-1.54487952,,,0,CHZY,1
CHZY2,"Chanzy",,47.22359268,-1.54544435,,,0,CHZY,1
CIGL1,"Chai Gallais",,47.13691513,-1.72160192,,,0,CIGL,2
CIGL2,"Chai Gallais",,47.13698899,-1.72155075,,,0,CIGL,2
CIVL1,"Circuit du Vallon",,47.27363527,-1.44740366,,,0,CIVL,2
CJOS1,"Cimetière St-Joseph",,47.26851901,-1.52063644,,,0,CJOS,1
CJOS2,"Cimetière St-Joseph",,47.26817169,-1.52156934,,,0,CJOS,1
CLAM1,"Clos Ami",,47.21214191,-1.65547419,,,0,CLAM,1
CLAM2,"Clos Ami",,47.21220411,-1.65565464,,,0,CLAM,1
CLBO1,"Clos Bonnet",,47.18912199,-1.56356210,,,0,CLBO,2
CLBO2,"Clos Bonnet",,47.19039808,-1.56510979,,,0,CLBO,2
CLET1,"Clétras",,47.25541628,-1.51069583,,,0,CLET,1
CLET2,"Clétras",,47.25585013,-1.51156706,,,0,CLET,1
CLGE1,"Chalonges",,47.18967298,-1.47123792,,,0,CLGE,1
